Year,cd,Total_Agriculture_forestry_fishing_hunting_mining,Total_Construction,Total_Manufacturing,Total_Wholesale_trade,Total_Retail_trade,Total_Transportation_warehousing_utilities,Total_Information,Total_Finance_insurance_realestate_rental_leasing,Total_Professional_scientific_management_administrative_waste_management_services,Total_Educationalservices_healthcare_socialassistance,Total_Arts_entertainment_recreation_accommodation_foodservices,Total_Otherservices_except_Public_administration,Total_Public_administration,Male,Male_Agriculture_forestry_fishing_hunting_mining,Male_Construction,Male_Manufacturing,Male_Wholesale_trade,Male_Retail_trade,Male_Transportation_warehousing_utilities,Male_Information,Male_Finance_insurance_realestate_rental_leasing,Male_Professional_scientific_management_administrative_waste_management_services,Male_Educationalservices_healthcare_socialassistance,Male_Arts_entertainment_recreation_accommodation_foodservices,Male_Otherservices_except_Public_administration,Male_Public_administration,Female,Female_Agriculture_forestry_fishing_hunting_mining,Female_Construction,Female_Manufacturing,Female_Wholesale_trade,Female_Retail_trade,Female_Transportation_warehousing_utilities,Female_Information,Female_Finance_insurance_realestate_rental_leasing,Female_Professional_scientific_management_administrative_waste_management_services,Female_Educationalservices_healthcare_socialassistance,Female_Arts_entertainment_recreation_accommodation_foodservices,Female_Otherservices_except_Public_administration,Female_Public_administration
2019,8_WA,4404,8466,11245,4325,11837,5932,3482,6450,20242,18644,5382,3788,5385,67650,3321,7518,8526,3012,6804,4550,2421,3155,14531,5632,2541,2223,3416,41932,1083,948,2719,1313,5033,1382,1061,3295,5711,13012,2841,1565,1969
2019,1_WA,1797,31478,65820,10838,40341,17166,13878,26530,73614,66295,19358,14929,16833,242261,1291,28200,50166,7938,23695,13186,9812,12663,48447,19022,10385,7761,9695,156616,506,3278,15654,2900,16646,3980,4066,13867,25167,47273,8973,7168,7138
2019,7_WA,1038,10138,21494,6437,32677,9493,11383,18449,59027,49982,18477,9578,8640,145950,712,8858,15607,4213,19647,6727,7682,9825,36473,17454,10487,3817,4448,110863,326,1280,5887,2224,13030,2766,3701,8624,22554,32528,7990,5761,4192
2019,6_WA,4407,21965,30217,8168,29252,17904,4137,16012,26448,60543,19613,12485,31727,162818,3567,20112,23840,6350,16114,13319,2647,7010,16020,17992,9925,6789,19133,120060,840,1853,6377,1818,13138,4585,1490,9002,10428,42551,9688,5696,12594
2019,2_WA,3805,11854,21665,3867,14439,7612,2434,7385,12812,25823,8956,5529,9525,82221,3099,10501,16910,2778,8111,5889,1499,3374,7848,8059,4717,3455,5981,53485,706,1353,4755,1089,6328,1723,935,4011,4964,17764,4239,2074,3544
2019,3_WA,4851,24315,36014,9216,26065,19540,4349,17005,26321,52872,14303,10716,24713,160425,3876,22065,28905,7641,14505,15587,2907,7712,16717,14679,7077,5907,12847,109855,975,2250,7109,1575,11560,3953,1442,9293,9604,38193,7226,4809,11866
2019,10_WA,1503,15327,19239,6130,16830,11423,2220,7594,14458,30234,8235,5432,16923,91593,1390,13768,15139,4471,9647,8803,1581,3207,8976,7743,3822,3104,9942,63955,113,1559,4100,1659,7183,2620,639,4387,5482,22491,4413,2328,6981
2019,4_WA,30414,16724,23336,8387,21108,16291,2457,8223,21350,44168,11509,8017,13482,136093,23866,14584,17677,5881,12815,12501,1508,3405,13972,11294,5633,4692,8265,89373,6548,2140,5659,2506,8293,3790,949,4818,7378,32874,5876,3325,5217
2019,5_WA,5237,13873,20431,8156,20755,11389,2971,15034,17826,51061,12205,7783,13048,115060,4368,12625,16211,6353,12534,9126,1945,6563,10716,16222,6567,4686,7144,84709,869,1248,4220,1803,8221,2263,1026,8471,7110,34839,5638,3097,5904
2019,0_AK,9991,14882,8132,5319,22665,19442,5530,9426,19300,53473,14891,9902,33387,128104,7948,13219,6010,4172,13468,14220,3422,4136,11071,17242,7888,5627,19681,98236,2043,1663,2122,1147,9197,5222,2108,5290,8229,36231,7003,4275,13706
2020,0_PR,5799,33585,73286,23297,70781,29351,12979,45821,65406,165901,42288,29809,78393,369398,4960,31028,45810,17635,40107,23265,7968,18866,42714,47202,26536,20572,42735,307298,839,2557,27476,5662,30674,6086,5011,26955,22692,118699,15752,9237,35658
2020,1_MA,1506,16353,36777,8478,24727,15734,3791,21262,22217,74958,13259,9615,15839,147090,1030,15192,27532,6448,14663,12693,2285,8996,13682,22367,7461,5226,9515,117426,476,1161,9245,2030,10064,3041,1506,12266,8535,52591,5798,4389,6324
2020,2_MA,1203,14477,32378,6358,21319,9863,5785,18393,32475,65932,10052,8687,10636,135414,1000,13351,23093,4296,13073,7946,3714,9855,21289,21366,5529,4292,6610,102144,203,1126,9285,2062,8246,1917,2071,8538,11186,44566,4523,4395,4026
2020,3_MA,811,18856,49289,7065,21661,12129,7464,17968,40443,60572,13637,10439,12252,154585,661,17567,32408,5308,13802,9141,4639,8699,25888,16252,7268,5450,7502,118001,150,1289,16881,1757,7859,2988,2825,9269,14555,44320,6369,4989,4750
2020,4_MA,821,20180,35927,10720,28082,11244,7159,30831,49223,78776,13915,10433,14819,176611,573,18574,24309,7578,16501,8224,4467,18336,30599,24960,7781,5505,9204,135519,248,1606,11618,3142,11581,3020,2692,12495,18624,53816,6134,4928,5615
2020,5_MA,516,15997,37176,7505,23446,11081,11123,32952,80212,94452,22534,13183,14287,204957,361,14577,25459,5052,13940,9102,7050,18733,50032,32465,13537,6539,8110,159507,155,1420,11717,2453,9506,1979,4073,14219,30180,61987,8997,6644,6177
2020,6_MA,925,16592,31213,6513,20600,10946,7910,23552,43835,60361,13351,9853,13775,148058,745,15145,23150,4529,12780,8547,4509,12725,27740,17127,7376,5084,8601,111368,180,1447,8063,1984,7820,2399,3401,10827,16095,43234,5975,4769,5174
2020,8_MA,643,21913,26762,9287,30087,17846,10777,47724,71750,122689,25314,15349,20443,222483,477,19409,18004,6247,17810,13929,6467,25129,40638,39326,14999,8006,12042,198101,166,2504,8758,3040,12277,3917,4310,22595,31112,83363,10315,7343,8401
2020,9_MA,2229,26629,20201,7465,21940,11210,5681,20533,31186,59807,14029,10065,14268,139497,1729,24798,14129,5418,13565,8921,3406,10016,19412,15222,7850,5390,9641,105746,500,1831,6072,2047,8375,2289,2275,10517,11774,44585,6179,4675,4627
2020,7_MA,96,4402,6992,1998,6801,4661,3051,8425,20076,26606,7052,3928,3453,53467,79,4087,4995,1565,4228,3733,1446,4753,11708,9085,4249,1779,1760,44074,17,315,1997,433,2573,928,1605,3672,8368,17521,2803,2149,1693
2020,1_RI,538,8975,17236,2945,13281,5173,2135,10958,14311,35733,9131,4818,7046,73586,316,8301,12109,2177,8149,4140,1606,5152,8351,11468,4860,2647,4310,58694,222,674,5127,768,5132,1033,529,5806,5960,24265,4271,2171,2736
2020,2_RI,977,15018,29529,6621,21287,10577,3534,18285,25176,57649,14260,9399,11945,124688,824,13750,20839,4834,12968,8678,2021,8240,15701,15292,8395,5789,7357,99569,153,1268,8690,1787,8319,1899,1513,10045,9475,42357,5865,3610,4588
2020,2_NH,2285,21943,44277,9816,29046,11001,5197,17399,33306,66894,14928,10169,14236,161021,1763,20347,31206,6982,17281,8257,3323,7825,22179,19295,8118,6145,8300,119476,522,1596,13071,2834,11765,2744,1874,9574,11127,47599,6810,4024,5936
2020,1_NH,1323,16764,36963,6435,22251,10020,5645,20286,27838,47877,13025,8228,10438,130933,958,15431,26899,4902,12975,7691,3146,9298,17984,12840,6898,5350,6561,96160,365,1333,10064,1533,9276,2329,2499,10988,9854,35037,6127,2878,3877
2020,2_ME,7090,17566,22729,5326,23445,10814,2834,13220,17329,62226,10174,8710,14922,120147,6054,16705,17979,4356,14216,8719,1528,5055,9771,17480,4942,5296,8046,96238,1036,861,4750,970,9229,2095,1306,8165,7558,44746,5232,3414,6876
2020,1_ME,3173,17433,26882,6382,26440,9741,5047,22664,26788,61257,12580,8923,10792,131514,2728,15944,21216,4925,14937,7734,2748,9641,15966,17299,6805,4832,6739,106588,445,1489,5666,1457,11503,2007,2299,13023,10822,43958,5775,4091,4053
2020,0_VT,6165,16871,28542,5167,21638,7516,3632,12658,20751,59583,14732,8340,13443,120783,4823,15386,20613,4115,12770,6032,2260,5032,12494,18477,7938,4496,6347,98255,1342,1485,7929,1052,8868,1484,1372,7626,8257,41106,6794,3844,7096
2020,5_CT,1301,19298,41714,8046,24069,10956,6532,26809,30855,63288,11950,9382,11688,150982,843,17592,30215,6034,14943,8272,4403,13417,19000,17754,6737,5108,6664,114906,458,1706,11499,2012,9126,2684,2129,13392,11855,45534,5213,4274,5024
2020,1_CT,463,14377,30639,6377,20313,13421,4884,30494,28493,60478,11745,10258,14141,134062,337,13316,22101,4775,12028,9784,3156,13755,17445,17681,6276,5197,8211,112021,126,1061,8538,1602,8285,3637,1728,16739,11048,42797,5469,5061,5930
2020,2_CT,1976,17308,40971,6953,20660,11400,4387,23307,25564,57379,16684,8581,13974,143327,1418,15836,30419,5404,11798,8712,2431,10785,15789,17386,9222,4761,9366,105817,558,1472,10552,1549,8862,2688,1956,12522,9775,39993,7462,3820,4608
2020,1_NY,1751,30582,27277,13769,33205,20939,9320,31680,48476,98947,16300,11957,23228,212233,1358,27371,18495,9439,20929,17040,5736,17637,30929,30500,10483,7170,15146,155198,393,3211,8782,4330,12276,3899,3584,14043,17547,68447,5817,4787,8082
2020,3_CT,267,11752,25201,6063,15565,10042,3851,16107,21355,62013,9837,7336,9554,106436,168,10666,17312,4268,9427,7807,2356,8124,13125,18236,5829,3739,5379,92507,99,1086,7889,1795,6138,2235,1495,7983,8230,43777,4008,3597,4175
2020,4_CT,819,18057,25571,8663,22890,10471,8045,43044,47435,57384,16140,10872,7707,162224,515,16997,17182,5584,13849,8007,4822,28401,30010,16359,10389,5384,4725,114874,304,1060,8389,3079,9041,2464,3223,14643,17425,41025,5751,5488,2982
2020,6_NJ,774,19901,29723,12757,29886,26440,9362,32008,51547,63947,16048,11228,14434,185559,664,18245,18636,9015,17613,20029,6587,18629,32956,18654,8997,6345,9189,132496,110,1656,11087,3742,12273,6411,2775,13379,18591,45293,7051,4883,5245
2020,10_NJ,533,19784,23317,9137,27837,33934,8470,29679,44542,69351,17716,12449,17358,172295,363,18733,14488,6112,16408,24707,5205,17014,24786,18766,9964,6430,9319,141812,170,1051,8829,3025,11429,9227,3265,12665,19756,50585,7752,6019,8039
2020,11_NJ,474,18630,40304,13532,27446,18810,15517,45075,61350,77791,15857,12307,16686,209374,322,16751,25302,8805,17026,14597,10151,27201,37819,24868,9513,6412,10607,154405,152,1879,15002,4727,10420,4213,5366,17874,23531,52923,6344,5895,6079
2020,9_NJ,271,18901,37080,12624,26541,22232,7001,22709,36322,56236,16336,13091,10471,162051,229,17627,22819,8142,15340,17599,4632,13255,22961,16504,9243,7511,6189,117764,42,1274,14261,4482,11201,4633,2369,9454,13361,39732,7093,5580,4282
2020,7_NJ,1663,16832,37025,10067,21458,12279,10078,32214,44306,52851,12257,9428,12575,158993,1025,15406,23682,6755,13248,9820,6259,19204,27973,15308,7092,5123,8098,114040,638,1426,13343,3312,8210,2459,3819,13010,16333,37543,5165,4305,4477
2020,5_NJ,789,16149,26412,12442,24480,14359,9162,31546,43799,65343,13265,10721,10283,160897,533,14456,17282,8000,14298,12020,5764,18617,27971,21025,8580,5397,6954,117853,256,1693,9130,4442,10182,2339,3398,12929,15828,44318,4685,5324,3329
2020,8_NJ,309,11246,15075,6597,13944,16012,5046,19591,26911,24557,12496,6154,4166,94455,101,10743,9126,4111,7410,12255,2678,12030,16164,6395,7728,3101,2613,67649,208,503,5949,2486,6534,3757,2368,7561,10747,18162,4768,3053,1553
2020,12_NJ,295,7400,18691,6385,11597,10304,6103,19542,30057,36443,5839,4533,10111,94612,210,6747,11720,4202,6943,7733,4132,11688,18849,10638,3551,2510,5689,72688,85,653,6971,2183,4654,2571,1971,7854,11208,25805,2288,2023,4422
2020,4_NJ,448,12788,9934,5327,16129,10259,3629,12683,17066,36628,8624,5642,10538,86424,399,11580,6772,3987,9083,8639,2512,6910,10301,10897,4958,2994,7392,63271,49,1208,3162,1340,7046,1620,1117,5773,6765,25731,3666,2648,3146
2020,3_NJ,1276,22539,31360,13447,32149,21520,9606,38569,52839,83998,15063,12335,27586,206218,771,20398,21740,9653,18997,16565,6515,21578,32351,25644,9429,6649,15928,156069,505,2141,9620,3794,13152,4955,3091,16991,20488,58354,5634,5686,11658
2020,2_NJ,2716,19425,18158,7815,21028,14686,3764,14067,20323,56109,22965,8015,18787,128018,2057,17821,12706,5646,12180,11135,2620,6965,12127,14301,13741,4897,11822,99840,659,1604,5452,2169,8848,3551,1144,7102,8196,41808,9224,3118,6965
2020,1_NJ,720,16680,23699,11169,27336,17695,5908,22336,33578,67699,14008,9383,16519,146752,590,14662,16824,7845,16457,13177,4065,10784,19452,19602,8251,4895,10148,119978,130,2018,6875,3324,10879,4518,1843,11552,14126,48097,5757,4488,6371
2020,10_NY,253,12572,12124,8290,25369,13659,26795,62218,82604,77411,32412,14180,12452,208302,179,11673,6973,5423,13201,11043,14660,39286,46659,25701,20736,6412,6356,172037,74,899,5151,2867,12168,2616,12135,22932,35945,51710,11676,7768,6096
2020,12_NY,109,6341,11126,6556,16339,5149,19631,70159,78680,68860,19602,11198,10324,169889,71,4299,6055,3621,7294,3773,8904,45741,44203,25263,11175,4251,5239,154185,38,2042,5071,2935,9045,1376,10727,24418,34477,43597,8427,6947,5085
2020,13_NY,122,4542,5358,2419,12405,7685,7069,12857,19838,41848,18530,7700,5723,79000,122,4141,3340,1661,7571,6598,3716,7974,11361,14433,12063,3437,2583,67096,0,401,2018,758,4834,1087,3353,4883,8477,27415,6467,4263,3140
2020,11_NY,180,14007,4882,3666,12851,14681,4085,19210,19895,52586,9940,6083,13868,98230,116,13020,3185,2606,7577,12054,2627,10813,12678,13821,6222,3084,10427,77704,64,987,1697,1060,5274,2627,1458,8397,7217,38765,3718,2999,3441
2020,15_NY,436,18714,12490,6478,28811,30785,6240,28278,34289,118058,35879,17330,15907,190215,376,17492,8090,4911,17776,24177,3656,17700,21626,32811,24924,9008,7668,163480,60,1222,4400,1567,11035,6608,2584,10578,12663,85247,10955,8322,8239
2020,16_NY,674,16399,10722,7254,16474,11874,8306,30614,35345,68368,16293,11317,13167,139885,515,14900,7138,4439,9451,9489,4911,19972,22618,21010,10433,5835,9174,106922,159,1499,3584,2815,7023,2385,3395,10642,12727,47358,5860,5482,3993
2020,14_NY,100,5929,3214,1759,6873,7004,3523,7387,11302,25150,9041,4291,4618,48767,96,5183,1801,1097,4352,5784,2101,4201,6437,7100,5430,2344,2841,41424,4,746,1413,662,2521,1220,1422,3186,4865,18050,3611,1947,1777
2020,17_NY,757,16701,14539,6553,16068,10319,7159,23412,31659,64377,11046,9858,13673,130478,473,15578,9986,4612,10356,8141,4463,14474,20121,20646,7286,4697,9645,95643,284,1123,4553,1941,5712,2178,2696,8938,11538,43731,3760,5161,4028
2020,18_NY,2165,16728,17553,6664,21363,14979,4697,15548,23965,61345,12520,11012,16623,127723,1642,15617,12696,5015,12770,12174,3039,7888,14660,17856,7185,6398,10783,97439,523,1111,4857,1649,8593,2805,1658,7660,9305,43489,5335,4614,5840
2020,19_NY,4539,19070,30225,5970,24870,13261,4789,15595,23460,80473,16252,10763,18619,150827,3748,17849,22779,4583,15134,10848,2681,6274,14254,25941,8838,6284,11614,117059,791,1221,7446,1387,9736,2413,2108,9321,9206,54532,7414,4479,7005
2020,4_NY,324,22647,16931,11356,25316,22510,8803,36784,41366,97541,16672,11760,22209,186391,300,20563,11175,7799,15712,18318,5367,21421,24533,29425,10603,6448,14727,147828,24,2084,5756,3557,9604,4192,3436,15363,16833,68116,6069,5312,7482
2020,3_NY,329,7174,7659,6279,10718,6798,4700,21069,23647,38099,7844,5163,6434,88013,280,6273,5379,4435,6991,5468,2772,14395,15535,14366,5076,2668,4375,57900,49,901,2280,1844,3727,1330,1928,6674,8112,23733,2768,2495,2059
2020,7_NY,602,32467,20268,12628,44807,41287,32477,51984,101759,121571,53704,26989,25252,306532,458,29513,12364,7784,24704,32393,17874,30440,58101,34642,32948,12140,13171,259263,144,2954,7904,4844,20103,8894,14603,21544,43658,86929,20756,14849,12081
2020,9_NY,76,5327,2907,1992,8259,9360,3386,8885,12205,39632,7466,5485,5679,54760,55,5012,1961,1312,5367,7396,1949,5078,7265,10119,4279,2279,2688,55899,21,315,946,680,2892,1964,1437,3807,4940,29513,3187,3206,2991
2020,8_NY,171,13988,6624,5606,18534,21859,6267,19514,22629,75841,14490,8982,12346,115604,136,12762,4467,4176,11550,17484,3399,11226,12984,18622,8956,3783,6059,111247,35,1226,2157,1430,6984,4375,2868,8288,9645,57219,5534,5199,6287
2020,6_NY,298,22572,9623,6182,21957,18817,5472,20578,25846,46644,32893,18597,10006,140176,210,20677,5991,3932,13235,16595,3377,11814,14494,12808,23223,7779,6041,99309,88,1895,3632,2250,8722,2222,2095,8764,11352,33836,9670,10818,3965
2020,5_NY,183,16520,8084,5369,21769,30635,6491,23498,28259,90155,16834,12913,21285,148108,105,14979,5337,3482,13107,23854,3932,12842,17038,24396,10769,6839,11428,133887,78,1541,2747,1887,8662,6781,2559,10656,11221,65759,6065,6074,9857
2020,2_NY,521,16811,17703,7711,18787,13709,5673,16327,24086,56392,9671,7835,14169,119764,336,15507,12385,5266,11456,10745,3512,9313,14235,16546,6227,4570,9666,89631,185,1304,5318,2445,7331,2964,2161,7014,9851,39846,3444,3265,4503
2020,20_NY,1089,11703,21133,5501,18424,9299,4232,19524,29357,58946,11903,9161,29717,126411,891,10472,16129,4632,12103,7327,2960,9563,18107,18441,6345,4565,14876,103578,198,1231,5004,869,6321,1972,1272,9961,11250,40505,5558,4596,14841
2020,21_NY,6246,18746,30626,5107,24898,14433,3354,13420,20917,70408,13239,10586,26374,143667,5337,17287,22844,3712,15008,11374,2127,5072,12536,19396,7597,6247,15130,114687,909,1459,7782,1395,9890,3059,1227,8348,8381,51012,5642,4339,11244
2020,22_NY,2342,12663,23401,6817,18957,12616,4481,19578,22290,68401,12723,8974,14421,125302,1943,11323,17951,5141,12051,9886,2710,8291,13813,21524,7517,4962,8190,102362,399,1340,5450,1676,6906,2730,1771,11287,8477,46877,5206,4012,6231
2020,24_NY,9930,25107,57060,9958,33303,16727,5988,21378,32505,91738,16801,13697,23214,203169,8280,23315,42297,7614,19737,13395,3659,8962,19848,24233,9277,8078,14474,154237,1650,1792,14763,2344,13566,3332,2329,12416,12657,67505,7524,5619,8740
2020,23_NY,4418,14862,38739,5246,18698,10224,2470,13530,16722,54861,9594,9678,13845,121165,3641,13838,29447,4081,10225,8436,1621,5900,10019,14752,5467,5204,8534,91722,777,1024,9292,1165,8473,1788,849,7630,6703,40109,4127,4474,5311
2020,26_NY,790,11706,33250,6752,22441,14039,4839,27110,28189,72809,16370,9585,14840,142842,692,10536,25038,4879,13199,10540,2786,12086,17360,21506,9463,5475,9282,119878,98,1170,8212,1873,9242,3499,2053,15024,10829,51303,6907,4110,5558
2020,25_NY,1009,8845,29504,4852,17280,7582,4994,12268,26914,62070,10383,7179,7548,108226,886,8180,21437,3624,10361,5860,3652,5652,15305,18930,6038,3635,4666,92202,123,665,8067,1228,6919,1722,1342,6616,11609,43140,4345,3544,2882
2020,17_PA,1488,9849,19685,5602,15207,12323,3036,18396,24522,41930,7978,6215,5900,96575,1131,8654,15238,4004,7974,9459,2046,9039,15163,12641,4033,3393,3800,75556,357,1195,4447,1598,7233,2864,990,9357,9359,29289,3945,2822,2100
2020,14_PA,9629,26007,50019,11084,33557,22921,4565,22035,31468,82955,16548,15051,14414,197339,8481,24049,38938,8434,18039,18379,2862,9850,20080,22002,7992,9151,9082,142914,1148,1958,11081,2650,15518,4542,1703,12185,11388,60953,8556,5900,5332
2020,12_PA,1446,13486,24300,7129,25861,15509,5809,30933,39954,85150,16398,11723,10694,155687,1128,12193,18724,5152,14178,11403,3820,14862,24790,28216,9080,5991,6150,132705,318,1293,5576,1977,11683,4106,1989,16071,15164,56934,7318,5732,4544
2020,16_PA,3053,14224,44750,6744,22131,12600,3036,16355,19519,60171,11367,9437,10262,134612,2522,13110,35584,4964,12475,9916,1869,7615,12406,16352,6157,5692,5950,99037,531,1114,9166,1780,9656,2684,1167,8740,7113,43819,5210,3745,4312
2020,13_PA,5970,16856,33853,6083,19116,14525,2244,7953,13580,48447,8687,7530,13952,115255,5366,15652,25019,4424,11393,11737,1479,2471,8146,11614,4358,4865,8731,83541,604,1204,8834,1659,7723,2788,765,5482,5434,36833,4329,2665,5221
2020,15_PA,8584,17931,50166,6060,24350,14549,2520,11395,16880,75755,9847,10711,13779,152990,7572,16698,38486,5060,13428,12147,1649,4413,10298,23173,4805,6873,8388,109537,1012,1233,11680,1000,10922,2402,871,6982,6582,52582,5042,3838,5391
2020,9_PA,9645,22921,59768,9810,31219,22639,3857,15415,22038,81631,12784,12728,15994,185306,8250,21384,45882,7281,18408,17882,2234,5763,12824,20475,6315,8397,10211,135143,1395,1537,13886,2529,12811,4757,1623,9652,9214,61156,6469,4331,5783
2020,10_PA,3129,19867,45259,11641,29203,26041,4646,26450,34910,73173,14743,13477,29387,185115,2605,17981,32826,8638,16201,20464,2854,11075,21480,18542,8070,7915,16464,146811,524,1886,12433,3003,13002,5577,1792,15375,13430,54631,6673,5562,12923
2020,11_PA,4702,19051,37957,7572,20454,11352,3401,13370,18582,44314,9024,8891,7210,123983,3921,17695,28699,5192,12231,8853,2217,5583,11660,12370,4921,5800,4841,81897,781,1356,9258,2380,8223,2499,1184,7787,6922,31944,4103,3091,2369
2020,6_PA,6652,19061,48885,10129,25897,12917,6596,35717,49748,67329,12592,10564,9084,184900,5128,17098,35390,7297,14922,9988,4589,19731,31473,20684,6806,6102,5692,130271,1524,1963,13495,2832,10975,2929,2007,15986,18275,46645,5786,4462,3392
2020,7_PA,1392,13803,41160,9423,20835,19739,4667,14008,22070,58417,11685,8382,7885,133016,1156,13000,29652,6321,12224,14959,2945,5989,13766,15953,6799,5704,4548,100450,236,803,11508,3102,8611,4780,1722,8019,8304,42464,4886,2678,3337
2020,1_PA,1513,27345,56834,13121,32546,15668,8984,34797,51609,85306,16432,13564,13289,212517,1245,24541,40055,9696,19501,12420,6038,18001,31524,25246,8841,7704,7705,158491,268,2804,16779,3425,13045,3248,2946,16796,20085,60060,7591,5860,5584
2020,4_PA,613,9634,26233,5160,13487,7973,3767,19213,26812,40468,6587,6179,5929,95710,426,8791,18007,3404,8150,6197,2525,9833,16022,11331,3734,3633,3657,76345,187,843,8226,1756,5337,1776,1242,9380,10790,29137,2853,2546,2272
2020,8_PA,1842,13047,28551,7321,23078,16156,3694,15610,18378,50866,13938,9096,13625,121508,1482,11925,20502,5413,13651,12214,2241,6602,11588,14002,7515,5599,8774,93694,360,1122,8049,1908,9427,3942,1453,9008,6790,36864,6423,3497,4851
2020,5_PA,592,12479,21129,6702,19594,14206,5260,24345,34403,68483,12466,9975,10376,130895,454,11354,14976,5100,11375,11132,3142,12821,21227,21140,7061,5410,5703,109115,138,1125,6153,1602,8219,3074,2118,11524,13176,47343,5405,4565,4673
2020,3_PA,422,8089,17713,5838,20529,16856,7554,25893,44252,100208,20430,13405,19151,146999,292,7456,11706,3960,11239,12408,4216,13462,24355,32112,11578,5977,8238,153341,130,633,6007,1878,9290,4448,3338,12431,19897,68096,8852,7428,10913
2020,2_PA,507,12470,18598,5247,17080,14535,3330,13237,18711,57475,12591,9512,16449,103829,423,11685,12058,3851,9822,11446,1950,5239,9364,15518,7704,5238,9531,95913,84,785,6540,1396,7258,3089,1380,7998,9347,41957,4887,4274,6918
2020,0_DE,3645,24976,32050,7650,30820,19516,4432,37001,33392,79847,18158,11442,23033,176114,2731,22678,22057,5389,17814,15267,2710,17025,19601,21534,10340,6805,12163,149848,914,2298,9993,2261,13006,4249,1722,19976,13791,58313,7818,4637,10870
2020,0_DC,416,8006,3575,1890,9933,9202,11639,20798,75060,47443,20479,28606,57644,146269,149,6499,2069,1437,5256,6529,5874,12041,40147,16308,10740,11287,27933,148422,267,1507,1506,453,4677,2673,5765,8757,34913,31135,9739,17319,29711
2020,10_VA,1736,25343,15471,4449,23166,13531,11449,27938,98907,53507,16593,15942,37637,203801,1391,22068,10697,3222,13496,10578,7909,15034,64751,14325,8933,7495,23902,141868,345,3275,4774,1227,9670,2953,3540,12904,34156,39182,7660,8447,13735
